tau,beta,fx_cost,n_runs,avg_gap_before_mean,avg_gap_before_std,avg_gap_after_mean,avg_gap_after_std,max_gap_after_mean,max_gap_after_std,recovery_time_mean,recovery_time_std,vol_before_mean,vol_before_std,vol_after_mean,vol_after_std,final_gap_mean,final_gap_std,recovery_b_mean,recovery_b_std
0.3,0.4,0.0,20,4.641875999999997,2.5228938902825933,4.766361000000009,1.1704539541018402,6.5264500000000085,2.0416292636029665,0.0,0.0,6.325230108578251e-05,9.936628615336471e-05,0.0005926021714971327,0.00021982975364972832,5.096450000000007,0.1168415368644301,39.6,57.35888863343813
0.3,0.4,0.001,20,1.364750000000002,0.76386584624045,3.6126380000000067,1.4935342972313448,6.511250000000009,2.0616400950648366,16.083333333333332,27.33116214584415,0.0005518957146920106,0.0001673973757374595,0.006435277523698442,0.006336047959208534,3.5418500000000073,1.8966983300628395,8.578947368421053,5.284314204150538
0.3,0.4,0.003,20,1.3882100000000022,0.7618508639111152,3.5222430000000045,1.7654187927100184,6.986350000000006,2.206644184109247,7.416666666666667,6.529072512906246,0.0005366649797952736,0.00017296682011992158,0.00729386550576154,0.006408424795025214,3.1163500000000055,1.903381624345142,8.3,5.939165278936621
0.3,0.4,0.005,20,1.3629600000000017,0.7825236652886927,3.6266020000000063,1.733770671157009,6.783050000000008,1.9277211109439427,24.833333333333332,60.23413911687885,0.0005118682497913622,0.0001627860673813096,0.006645696242558864,0.006407842452738218,3.3564000000000065,2.002590832423157,9.85,6.115338782197814
0.3,0.4,0.01,20,1.3640100000000026,0.8123305769269884,3.7070580000000057,1.6438565199893798,6.583250000000007,1.465978777580288,15.75,24.610142033500964,0.0004885181228307107,0.00016109222197510499,0.0068585356746521135,0.0061020443425442595,3.4981000000000053,2.0017626416946195,11.75,5.856844848461274
0.3,0.6,0.0,20,4.495234999999997,2.59794876119704,3.499098000000007,0.7349089980441914,5.053900000000007,1.3792154100677694,4.4,11.764352935882194,6.325230108578251e-05,9.936628615336471e-05,0.0006119034660117753,0.00021437374286096308,3.8981000000000066,0.0894844296953095,32.111111111111114,33.92533131120702
0.3,0.6,0.001,20,1.364750000000002,0.76386584624045,3.0583590000000056,1.0358527051859545,5.988050000000003,2.123681125707017,11.416666666666666,14.71213681614502,0.0005518957146920106,0.0001673973757374595,0.006338062858115216,0.0062979469629777275,2.9521500000000076,1.421847288972309,11.789473684210526,8.606063413976225
0.3,0.6,0.003,20,1.3882100000000022,0.7618508639111152,2.977758000000004,1.2698033387543088,6.498550000000003,2.2647513276993108,7.833333333333333,6.464354475729095,0.0005366649797952736,0.00017296682011992158,0.007235957568107446,0.006374887132388535,2.6065500000000035,1.4214367629453803,11.6,9.643104981498983
0.3,0.6,0.005,20,1.3629600000000017,0.7825236652886927,2.9763490000000052,1.1662944408857754,6.068250000000007,2.0306136452599235,15.583333333333334,27.674925747895244,0.0005118682497913622,0.0001627860673813096,0.006560921539336117,0.00637796774324364,2.765750000000005,1.484750621449523,13.95,9.95503046599795
0.3,0.6,0.01,20,1.3640100000000026,0.8123305769269884,2.950754000000005,1.0561648557343843,5.446850000000009,1.713595244077877,13.25,16.42129991532616,0.0004885181228307107,0.00016109222197510499,0.006737928829481196,0.006099567948192808,2.8657500000000042,1.4789915438710646,16.8,9.46239092963629
